idx,accuracy,speed,rank,crowding_distance,architecture
60,0.838,3.921680718313394,2,0.5649975524885729,"{""normal_cell"": {""blocks"": [[0, 2, 1, 4], [1, 5, 2, 3], [2, 0, 3, 0], [2, 1, 4, 3], [5, 2, 0, 3]], ""extra_connections"": [2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 4, 2, 0], [1, 2, 2, 5], [1, 1, 0, 1], [2, 1, 1, 4]], ""extra_connections"": [3, 4, 5, 6]}}"
61,0.925,2.48023280804462,2,0.5169539027750242,"{""normal_cell"": {""blocks"": [[1, 3, 0, 4], [0, 5, 2, 2], [2, 1, 0, 1], [2, 0, 4, 0], [2, 4, 1, 3]], ""extra_connections"": [0, 2, 3, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 4], [1, 0, 2, 5], [2, 0, 3, 0], [0, 5, 1, 5], [3, 5, 2, 3]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}}"
62,0.877,3.668260320353282,2,0.9111346023565933,"{""normal_cell"": {""blocks"": [[1, 2, 1, 4], [0, 4, 0, 5], [2, 2, 0, 3], [4, 0, 4, 3], [3, 0, 1, 4]], ""extra_connections"": [0, 2, 5]}, ""reduction_cell"": {""blocks"": [[1, 3, 1, 0], [0, 5, 2, 1], [1, 2, 0, 4], [3, 0, 1, 0], [3, 0, 5, 1]], ""extra_connections"": [1, 2, 3, 4, 5]}}"
63,0.905,2.68875445469141,2,0.7660617788487983,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [1, 5, 0, 0], [2, 2, 3, 1], [1, 1, 4, 2], [4, 4, 2, 1]], ""extra_connections"": [0, 1, 2, 3, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 1, 4], [1, 0, 1, 0], [2, 4, 0, 3], [2, 5, 2, 4], [3, 5, 2, 4]], ""extra_connections"": [1, 3, 5, 6]}}"
64,0.9889999999999999,1.9498953506277008,0,inf,"{""normal_cell"": {""blocks"": [[1, 4, 0, 3], [0, 4, 2, 5], [1, 0, 2, 3], [2, 4, 2, 0], [2, 5, 2, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 1, 1], [3, 0, 2, 5], [3, 5, 3, 3], [5, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
65,0.822,6.396206016205498,0,inf,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 4, 3], [2, 0, 2, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 5], [3, 4, 0, 1], [2, 1, 1, 0]], ""extra_connections"": [3, 4, 5, 6]}}"
66,0.853,5.001438626310068,0,0.5917973364990323,"{""normal_cell"": {""blocks"": [[1, 1, 0, 0], [1, 3, 0, 2], [1, 3, 0, 5], [0, 0, 3, 5], [2, 0, 1, 1]], ""extra_connections"": [1, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 1, 0, 4], [2, 3, 1, 0], [3, 0, 5, 3]], ""extra_connections"": [1, 2, 3, 4, 6]}}"
67,0.912,4.452261051612751,0,0.5268020931322493,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
68,0.971,2.395203729083105,0,0.4798680032257345,"{""normal_cell"": {""blocks"": [[0, 0, 0, 1], [1, 4, 2, 4], [1, 3, 0, 3], [2, 5, 3, 2], [5, 4, 3, 3]], ""extra_connections"": [2, 4]}, ""reduction_cell"": {""blocks"": [[0, 5, 0, 5], [1, 4, 0, 3], [3, 4, 3, 2], [1, 4, 3, 4], [3, 0, 3, 3]], ""extra_connections"": [0, 1, 2, 5]}}"
69,0.876,4.780322388001253,0,0.3843288543557058,"{""normal_cell"": {""blocks"": [[1, 1, 0, 0], [1, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 5], [2, 0, 1, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [0, 0, 0, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
70,0.9179999999999999,3.5562304427440576,0,0.33062835723376716,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [3, 1, 0, 1], [2, 0, 0, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 4], [1, 0, 2, 5], [2, 0, 3, 3], [1, 3, 2, 5], [3, 1, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5]}}"
71,0.9390000000000001,2.7523068332428635,0,0.30502000254029604,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [2, 5, 2, 3], [3, 1, 3, 3], [2, 1, 2, 4], [3, 5, 1, 2]], ""extra_connections"": [0, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 1], [1, 5, 0, 5], [1, 0, 3, 3], [2, 4, 3, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
72,0.864,4.883125027154753,0,0.18745482278870396,"{""normal_cell"": {""blocks"": [[1, 2, 1, 4], [0, 3, 0, 2], [2, 2, 0, 3], [4, 0, 4, 3], [3, 0, 1, 4]], ""extra_connections"": [0, 1, 2, 5]}, ""reduction_cell"": {""blocks"": [[1, 3, 1, 0], [0, 5, 2, 1], [1, 2, 0, 4], [3, 0, 1, 0], [3, 0, 5, 1]], ""extra_connections"": [0, 1, 2, 3, 4, 5]}}"
73,0.9219999999999999,3.248430808141173,0,0.15020520156427228,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [3, 1, 0, 1], [2, 0, 0, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [1, 0, 2, 5], [2, 0, 3, 3], [1, 3, 2, 5], [3, 1, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
74,0.923,3.0214945268232687,0,0.12334132301491982,"{""normal_cell"": {""blocks"": [[0, 2, 1, 1], [1, 3, 2, 5], [2, 3, 3, 3], [1, 4, 3, 2], [1, 4, 0, 0]], ""extra_connections"": [3]}, ""reduction_cell"": {""blocks"": [[0, 0, 1, 3], [2, 4, 2, 3], [1, 5, 3, 3], [3, 1, 1, 5], [3, 0, 0, 3]], ""extra_connections"": [2, 6]}}"
75,0.9279999999999999,2.8597646566970925,0,0.1232614311327085,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [2, 1, 0, 1], [2, 0, 4, 0], [2, 4, 5, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [1, 0, 2, 5], [2, 0, 3, 3], [0, 3, 2, 5], [3, 5, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
76,0.935,2.792931288090791,0,0.09003612567084034,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [0, 5, 1, 3], [3, 3, 2, 5], [3, 5, 1, 3], [5, 4, 4, 0]], ""extra_connections"": [0, 1, 4, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 1, 2], [0, 3, 1, 0], [2, 2, 3, 2], [0, 3, 0, 5], [4, 0, 5, 4]], ""extra_connections"": [0, 1]}}"
77,0.9829999999999999,1.9415589023004551,1,inf,"{""normal_cell"": {""blocks"": [[1, 1, 1, 3], [0, 4, 2, 5], [1, 4, 0, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 4, 0, 5], [2, 0, 1, 1], [2, 2, 2, 5], [0, 3, 2, 5], [3, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
78,0.817,4.893649005437654,1,inf,"{""normal_cell"": {""blocks"": [[0, 4, 1, 4], [1, 0, 2, 3], [1, 0, 3, 2], [2, 1, 4, 3], [1, 0, 0, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 4, 2, 2], [1, 2, 2, 5], [3, 1, 0, 1], [2, 1, 1, 1]], ""extra_connections"": [5, 6]}}"
79,0.901,4.333307509709448,1,0.7395512327820761,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 4, 2, 2], [3, 1, 2, 1], [0, 0, 0, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [0, 0, 2, 3], [3, 0, 3, 3], [1, 1, 2, 3], [5, 1, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
80,0.858,4.831176890826736,1,0.4535251630693211,"{""normal_cell"": {""blocks"": [[0, 3, 1, 4], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 4, 3], [5, 0, 0, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 4, 2, 0], [1, 2, 2, 5], [3, 1, 0, 1], [2, 1, 1, 4]], ""extra_connections"": [3, 4, 5, 6]}}"
81,0.9179999999999999,3.250756099049901,1,0.3803725721205915,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [3, 1, 0, 1], [2, 0, 4, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [1, 0, 1, 5], [1, 0, 3, 3], [2, 3, 2, 5], [1, 1, 1, 3]], ""extra_connections"": [2, 3, 4, 5, 6]}}"
82,0.903,3.4482204051725183,1,0.33684791940557396,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [1, 3, 0, 0], [2, 2, 3, 1], [1, 1, 4, 3], [4, 4, 2, 1]], ""extra_connections"": [0, 1, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 1, 5], [1, 0, 1, 0], [2, 4, 0, 3], [2, 3, 2, 4], [3, 5, 1, 0]], ""extra_connections"": [1, 3, 6]}}"
83,0.9239999999999999,2.625032527270239,1,0.312001971739757,"{""normal_cell"": {""blocks"": [[0, 1, 0, 4], [1, 3, 0, 0], [2, 2, 3, 1], [4, 1, 4, 3], [4, 4, 5, 1]], ""extra_connections"": [0, 1, 2, 3, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 1, 4], [1, 5, 1, 0], [2, 4, 0, 3], [2, 5, 2, 4], [3, 5, 1, 4]], ""extra_connections"": [1, 3, 4, 5, 6]}}"
84,0.835,4.8414779095466685,1,0.24231071959358808,"{""normal_cell"": {""blocks"": [[1, 1, 0, 0], [2, 3, 1, 3], [0, 0, 0, 1], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 5]}, ""reduction_cell"": {""blocks"": [[0, 5, 1, 4], [0, 0, 0, 3], [0, 2, 1, 1], [3, 1, 3, 1], [5, 0, 1, 3]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}}"
85,0.97,2.111253497448443,1,0.1982312980293192,"{""normal_cell"": {""blocks"": [[1, 5, 1, 3], [0, 3, 2, 5], [1, 0, 2, 3], [2, 4, 2, 0], [2, 5, 2, 4]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 1, 1], [3, 1, 2, 5], [3, 3, 3, 3], [5, 5, 1, 2]], ""extra_connections"": [0, 2, 4, 6]}}"
86,0.9390000000000001,2.4324082871644404,1,0.19044606864936575,"{""normal_cell"": {""blocks"": [[0, 5, 0, 4], [1, 3, 0, 0], [2, 2, 3, 5], [1, 1, 4, 3], [4, 4, 2, 1]], ""extra_connections"": [0, 1, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 1, 5], [2, 4, 1, 0], [1, 4, 0, 3], [2, 3, 2, 4], [3, 5, 1, 0]], ""extra_connections"": [1, 3, 6]}}"
87,0.9470000000000001,2.2832107959594996,1,0.17008678667909471,"{""normal_cell"": {""blocks"": [[1, 1, 1, 4], [0, 4, 2, 5], [1, 4, 2, 3], [1, 0, 2, 0], [2, 5, 0, 3]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 4, 0, 5], [1, 0, 2, 1], [3, 2, 2, 5], [3, 1, 2, 3], [5, 5, 1, 3]], ""extra_connections"": [2, 3, 4]}}"
88,0.907,3.445604152490518,1,0.15725110674326698,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [1, 3, 0, 0], [3, 2, 3, 1], [1, 1, 4, 3], [4, 4, 2, 1]], ""extra_connections"": [0, 1, 2, 3, 5]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 5], [1, 0, 1, 0], [2, 4, 0, 3], [1, 3, 2, 4], [3, 5, 1, 0]], ""extra_connections"": [1, 3, 6]}}"
89,0.927,2.489751243998607,1,0.15561156802740228,"{""normal_cell"": {""blocks"": [[0, 2, 1, 1], [1, 4, 2, 5], [2, 3, 3, 3], [1, 4, 3, 5], [1, 5, 0, 2]], ""extra_connections"": [0, 3]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [2, 0, 1, 3], [1, 5, 3, 3], [3, 1, 1, 5], [5, 0, 0, 3]], ""extra_connections"": [2, 6]}}"
90,0.854,4.836321915085204,1,0.14204361534788415,"{""normal_cell"": {""blocks"": [[1, 2, 1, 4], [0, 3, 0, 2], [1, 2, 0, 0], [4, 0, 4, 3], [3, 0, 1, 4]], ""extra_connections"": [0, 2, 5]}, ""reduction_cell"": {""blocks"": [[1, 3, 1, 0], [0, 3, 2, 1], [1, 2, 0, 4], [3, 5, 1, 0], [3, 2, 2, 1]], ""extra_connections"": [0, 1, 2, 3, 4, 5]}}"
91,0.954,2.1970518973362294,1,0.13436837572025234,"{""normal_cell"": {""blocks"": [[0, 0, 0, 1], [2, 1, 2, 3], [0, 3, 3, 4], [3, 4, 2, 4], [0, 5, 5, 0]], ""extra_connections"": [0, 1, 3, 4, 6]}, ""reduction_cell"": {""blocks"": [[0, 5, 1, 4], [0, 4, 0, 5], [2, 5, 1, 1], [2, 1, 4, 4], [0, 4, 2, 3]], ""extra_connections"": [2, 3]}}"
92,0.962,2.1532983736226745,1,0.12544915367450526,"{""normal_cell"": {""blocks"": [[1, 1, 1, 3], [0, 4, 2, 5], [1, 4, 2, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 4, 0, 5], [0, 0, 1, 1], [3, 2, 2, 5], [3, 1, 2, 3], [5, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
93,0.966,2.036460211379214,2,inf,"{""normal_cell"": {""blocks"": [[1, 5, 1, 3], [0, 3, 2, 5], [1, 0, 2, 3], [0, 4, 2, 4], [2, 5, 1, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 1, 1], [3, 1, 2, 5], [3, 5, 3, 3], [5, 0, 1, 2]], ""extra_connections"": [0, 2, 4, 6]}}"
94,0.8019999999999999,4.805615103667666,2,inf,"{""normal_cell"": {""blocks"": [[0, 0, 1, 1], [0, 1, 2, 0], [0, 4, 3, 0], [0, 0, 1, 1], [4, 4, 0, 4]], ""extra_connections"": [1, 3, 4]}, ""reduction_cell"": {""blocks"": [[1, 2, 1, 1], [0, 2, 0, 0], [3, 0, 2, 2], [4, 2, 0, 5], [3, 4, 0, 3]], ""extra_connections"": [1, 2]}}"
95,0.891,4.244211469585087,2,2.0,"{""normal_cell"": {""blocks"": [[1, 1, 0, 0], [2, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 5], [2, 0, 1, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 1, 4], [0, 0, 2, 4], [0, 0, 1, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
96,0.9889999999999999,1.9498953506277008,0,inf,"{""normal_cell"": {""blocks"": [[1, 4, 0, 3], [0, 4, 2, 5], [1, 0, 2, 3], [2, 4, 2, 0], [2, 5, 2, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 1, 1], [3, 0, 2, 5], [3, 5, 3, 3], [5, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
97,0.822,7.208422664161725,0,inf,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 4, 3], [2, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 5], [3, 3, 0, 1], [0, 1, 1, 0]], ""extra_connections"": [2, 3, 5, 6]}}"
98,0.872,5.478053410204519,0,0.785098594214636,"{""normal_cell"": {""blocks"": [[1, 1, 0, 0], [1, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 3], [2, 0, 1, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [0, 0, 0, 1], [3, 4, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
99,0.912,4.452261051612751,0,0.48427927985902064,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
100,0.876,4.780322388001253,0,0.4345931327498568,"{""normal_cell"": {""blocks"": [[1, 1, 0, 0], [1, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 5], [2, 0, 1, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [0, 0, 0, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
101,0.971,2.395203729083105,0,0.4117533141400944,"{""normal_cell"": {""blocks"": [[0, 0, 0, 1], [1, 4, 2, 4], [1, 3, 0, 3], [2, 5, 3, 2], [5, 4, 3, 3]], ""extra_connections"": [2, 4]}, ""reduction_cell"": {""blocks"": [[0, 5, 0, 5], [1, 4, 0, 3], [3, 4, 3, 2], [1, 4, 3, 4], [3, 0, 3, 3]], ""extra_connections"": [0, 1, 2, 5]}}"
102,0.9390000000000001,2.7523068332428635,0,0.29120364275553545,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [2, 5, 2, 3], [3, 1, 3, 3], [2, 1, 2, 4], [3, 5, 1, 2]], ""extra_connections"": [0, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 1], [1, 5, 0, 5], [1, 0, 3, 3], [2, 4, 3, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
103,0.9179999999999999,3.5562304427440576,0,0.28880940004338085,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [3, 1, 0, 1], [2, 0, 0, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 4], [1, 0, 2, 5], [2, 0, 3, 3], [1, 3, 2, 5], [3, 1, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5]}}"
104,0.9849999999999999,2.0355474096838377,0,0.19246752811609305,"{""normal_cell"": {""blocks"": [[1, 5, 1, 3], [0, 3, 2, 5], [2, 2, 2, 3], [0, 0, 2, 5], [2, 5, 2, 4]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 3, 1, 1], [3, 1, 2, 5], [3, 3, 3, 3], [5, 5, 1, 3]], ""extra_connections"": [0, 1, 2, 4, 6]}}"
105,0.9219999999999999,3.248430808141173,0,0.16461614761960697,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [3, 1, 0, 1], [2, 0, 0, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [1, 0, 2, 5], [2, 0, 3, 3], [1, 3, 2, 5], [3, 1, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
106,0.9299999999999999,3.068450184311907,0,0.16446543035062303,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [2, 5, 2, 0], [3, 4, 3, 2], [2, 1, 3, 4], [3, 5, 1, 2]], ""extra_connections"": [0, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 5, 0, 0], [1, 0, 3, 3], [2, 4, 3, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
107,0.935,2.792931288090791,0,0.11401234659021878,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [0, 5, 1, 3], [3, 3, 2, 5], [3, 5, 1, 3], [5, 4, 4, 0]], ""extra_connections"": [0, 1, 4, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 1, 2], [0, 3, 1, 0], [2, 2, 3, 2], [0, 3, 0, 5], [4, 0, 5, 4]], ""extra_connections"": [0, 1]}}"
108,0.9829999999999999,1.9415589023004551,1,inf,"{""normal_cell"": {""blocks"": [[1, 1, 1, 3], [0, 4, 2, 5], [1, 4, 0, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 4, 0, 5], [2, 0, 1, 1], [2, 2, 2, 5], [0, 3, 2, 5], [3, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
109,0.822,6.396206016205498,1,inf,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 4, 3], [2, 0, 2, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 5], [3, 4, 0, 1], [2, 1, 1, 0]], ""extra_connections"": [3, 4, 5, 6]}}"
110,0.822,6.396206016205498,1,inf,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 4, 3], [2, 0, 2, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 2, 2, 0], [0, 1, 2, 5], [2, 4, 0, 1], [2, 1, 1, 0]], ""extra_connections"": [3, 4, 5, 6]}}"
111,0.858,5.280588687208451,1,0.6005330560307739,"{""normal_cell"": {""blocks"": [[1, 3, 1, 2], [1, 0, 2, 3], [1, 0, 2, 3], [2, 4, 4, 3], [2, 0, 2, 1]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 3, 1, 1], [0, 1, 2, 0], [3, 2, 2, 5], [3, 4, 0, 1], [4, 1, 1, 0]], ""extra_connections"": [3, 4, 5, 6]}}"
112,0.901,4.333307509709448,1,0.5346292148429961,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 4, 2, 2], [3, 1, 2, 1], [0, 0, 0, 3], [2, 4, 1, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [0, 0, 2, 3], [3, 0, 3, 3], [1, 1, 2, 3], [5, 1, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
113,0.864,4.883125027154753,1,0.4797308505636641,"{""normal_cell"": {""blocks"": [[1, 2, 1, 4], [0, 3, 0, 2], [2, 2, 0, 3], [4, 0, 4, 3], [3, 0, 1, 4]], ""extra_connections"": [0, 1, 2, 5]}, ""reduction_cell"": {""blocks"": [[1, 3, 1, 0], [0, 5, 2, 1], [1, 2, 0, 4], [3, 0, 1, 0], [3, 0, 5, 1]], ""extra_connections"": [0, 1, 2, 3, 4, 5]}}"
114,0.9390000000000001,2.7242389157529114,1,0.24743992716481572,"{""normal_cell"": {""blocks"": [[0, 3, 1, 4], [0, 3, 2, 2], [3, 4, 0, 1], [2, 0, 4, 4], [2, 4, 0, 4]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 0, 5], [1, 0, 1, 5], [1, 0, 3, 3], [1, 3, 2, 5], [1, 1, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 6]}}"
115,0.905,3.6359537784320812,1,0.23654287847306543,"{""normal_cell"": {""blocks"": [[1, 3, 0, 4], [0, 4, 2, 2], [0, 1, 2, 1], [0, 0, 2, 3], [2, 4, 4, 3]], ""extra_connections"": [0, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [0, 0, 2, 3], [3, 0, 3, 3], [1, 1, 2, 3], [5, 1, 1, 5]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
116,0.97,2.1928084356323057,1,0.2228085087101712,"{""normal_cell"": {""blocks"": [[1, 5, 1, 3], [0, 3, 2, 5], [1, 0, 2, 3], [2, 4, 2, 0], [2, 5, 2, 3]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 1, 1], [3, 1, 2, 5], [3, 3, 3, 3], [4, 5, 1, 2]], ""extra_connections"": [0, 2, 4, 6]}}"
117,0.9470000000000001,2.2832107959594996,1,0.2115131072201738,"{""normal_cell"": {""blocks"": [[1, 1, 1, 4], [0, 4, 2, 5], [1, 4, 2, 3], [1, 0, 2, 0], [2, 5, 0, 3]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 4, 0, 5], [1, 0, 2, 1], [3, 2, 2, 5], [3, 1, 2, 3], [5, 5, 1, 3]], ""extra_connections"": [2, 3, 4]}}"
118,0.9279999999999999,2.8597646566970925,1,0.1661082105897207,"{""normal_cell"": {""blocks"": [[0, 3, 0, 4], [0, 3, 2, 2], [2, 1, 0, 1], [2, 0, 4, 0], [2, 4, 5, 3]], ""extra_connections"": [0, 5]}, ""reduction_cell"": {""blocks"": [[0, 2, 1, 5], [1, 0, 2, 5], [2, 0, 3, 3], [0, 3, 2, 5], [3, 5, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
